,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4,Weight,Height,Label
0,0,2626,657,0,0,479,642,727,70,180,1
1,0,2626,797,0,0,479,643,729,70,180,1
2,0,2622,799,0,0,479,647,729,70,180,1
3,0,2617,788,0,0,478,648,728,70,180,1
4,0,2606,794,0,0,478,648,728,70,180,1
5,0,2619,791,0,0,480,651,729,70,180,1
6,0,2618,799,0,0,480,650,728,70,180,1
7,0,2618,802,0,0,481,650,728,70,180,1
8,0,2618,801,0,0,481,646,728,70,180,1
9,0,2614,800,0,0,480,649,729,70,180,1
10,0,2618,859,0,0,480,649,728,70,180,1
11,0,2615,865,0,0,478,648,729,70,180,1
12,0,2611,890,0,0,480,648,729,70,180,1
13,0,2613,803,0,0,481,649,729,70,180,1
14,0,2615,803,0,0,481,649,730,70,180,1
15,0,2614,812,0,0,481,650,729,70,180,1
16,0,2615,815,0,0,482,650,729,70,180,1
17,0,2612,912,0,0,483,648,729,70,180,1
18,0,2610,909,0,0,482,650,729,70,180,1
19,0,2613,912,0,0,483,649,729,70,180,1
20,0,2611,912,0,0,483,649,730,70,180,1
21,0,2611,1091,0,0,484,651,731,70,180,1
22,0,2611,1102,0,0,483,651,731,70,180,1
23,0,2610,1138,0,0,483,642,731,70,180,1
24,0,2608,1269,0,0,478,635,729,70,180,1
25,0,2608,1296,0,0,480,643,729,70,180,1
26,0,2607,1294,0,0,479,641,729,70,180,1
27,0,2599,1333,0,0,476,633,728,70,180,1
28,0,2605,1298,0,0,473,637,728,70,180,1
29,0,2611,1255,0,0,475,641,729,70,180,1
30,0,2611,1189,0,0,476,642,729,70,180,1
31,0,2601,1547,0,0,475,642,728,70,180,1
32,0,2609,1598,0,0,477,644,728,70,180,1
33,0,2610,1600,0,0,477,643,728,70,180,1
34,0,2598,1598,0,0,477,637,727,70,180,1
35,0,2595,1438,0,0,476,651,729,70,180,1
36,0,2608,1387,0,0,470,656,732,70,180,1
37,0,2606,1265,0,0,471,657,735,70,180,1
38,0,2608,1152,0,0,472,651,734,70,180,1
39,0,2607,1110,0,0,470,655,734,70,180,1
40,0,2606,1088,0,0,473,655,734,70,180,1
41,0,2608,1098,0,0,473,654,734,70,180,1
42,0,2607,1093,0,0,475,655,734,70,180,1
43,0,2608,1088,0,0,474,656,734,70,180,1
44,0,2606,1087,0,0,475,657,735,70,180,1
45,0,2607,1088,0,0,477,658,734,70,180,1
46,0,2608,1096,0,0,476,657,734,70,180,1
47,0,2608,1098,0,0,477,657,733,70,180,1
48,0,2606,1101,0,0,476,657,733,70,180,1
49,0,2608,1095,0,0,477,659,734,70,180,1
50,0,2606,1101,0,0,477,659,734,70,180,1
51,0,2608,1104,0,0,477,660,734,70,180,1
52,0,2608,1090,0,0,476,662,734,70,180,1
53,0,2607,1091,0,0,478,663,734,70,180,1
54,0,2608,1095,0,0,477,663,735,70,180,1
55,0,2607,1075,0,0,473,666,737,70,180,1
56,0,2608,1104,0,0,475,660,737,70,180,1
57,0,2608,1109,0,0,467,644,737,70,180,1
58,0,2606,1309,0,0,470,644,736,70,180,1
59,0,2608,1285,0,0,471,650,736,70,180,1
60,0,2607,1284,0,0,471,650,736,70,180,1
61,0,2607,1293,0,0,472,653,737,70,180,1
62,0,2609,1135,0,0,468,654,738,70,180,1
63,0,2608,1126,0,0,470,655,738,70,180,1
