,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4,Weight,Height,Label
0,0,1200,1984,0,0,67,530,839,83,185,1
1,0,1156,1909,0,0,68,531,850,83,185,1
2,0,1124,1958,0,0,68,531,852,83,185,1
3,0,1168,1993,0,0,77,531,851,83,185,1
4,0,1152,1995,0,0,72,530,852,83,185,1
5,0,1138,2046,0,0,72,528,852,83,185,1
6,0,1165,2092,0,0,66,529,852,83,185,1
7,0,1155,2064,0,0,73,533,852,83,185,1
8,0,1153,2066,0,0,74,536,853,83,185,1
9,0,1154,2046,0,0,74,541,852,83,185,1
10,0,1115,1966,0,0,75,540,853,83,185,1
11,0,1120,1969,0,0,71,541,852,83,185,1
12,0,1123,2065,0,0,68,542,853,83,185,1
13,0,1136,2043,0,0,67,539,853,83,185,1
14,0,1114,2031,0,0,66,539,853,83,185,1
15,0,1105,2011,0,0,63,541,853,83,185,1
16,0,1137,2034,0,0,66,543,853,83,185,1
17,0,1147,2046,0,0,63,542,854,83,185,1
18,0,1145,2063,0,0,70,540,853,83,185,1
19,0,1136,2070,0,0,71,535,853,83,185,1
20,0,1131,2090,0,0,68,536,852,83,185,1
21,0,1125,2122,0,0,75,533,852,83,185,1
22,0,1122,2131,0,0,73,537,854,83,185,1
23,0,1117,2123,0,0,73,538,852,83,185,1
24,0,1090,2093,0,0,78,539,851,83,185,1
25,0,1086,2123,0,0,77,548,850,83,185,1
26,0,1108,2038,0,0,79,539,853,83,185,1
27,0,1439,1570,0,0,79,488,859,83,185,1
28,0,1634,1101,0,0,82,438,865,83,185,1
29,0,2341,1565,0,0,382,537,862,83,185,1
30,0,2335,1713,0,0,388,536,859,83,185,1
31,0,2336,1728,0,0,393,539,861,83,185,1
32,0,2345,1721,0,0,400,539,861,83,185,1
33,0,2336,1856,0,0,398,539,860,83,185,1
34,0,2351,1742,0,0,404,540,861,83,185,1
35,0,2337,1737,0,0,403,539,860,83,185,1
36,0,2351,1749,0,0,410,544,861,83,185,1
37,0,2348,1695,0,0,407,544,861,83,185,1
38,0,2349,1710,0,0,405,547,861,83,185,1
39,0,2351,1718,0,0,412,547,860,83,185,1
40,0,2352,1743,0,0,412,548,860,83,185,1
41,0,2352,1679,0,0,403,548,861,83,185,1
42,0,2350,1726,0,0,406,548,861,83,185,1
43,0,2353,1731,0,0,413,548,861,83,185,1
44,0,2351,1482,0,0,412,546,862,83,185,1
45,0,2571,0,0,0,506,513,873,83,185,1
46,0,2576,0,0,0,512,501,885,83,185,1
47,0,2425,0,0,0,414,498,890,83,185,1
48,0,2410,0,0,0,415,529,889,83,185,1
49,0,2385,0,0,0,386,537,886,83,185,1
50,0,2361,0,0,0,363,541,891,83,185,1
51,0,2304,0,0,0,361,554,899,83,185,1
52,0,2309,0,0,0,374,557,898,83,185,1
53,0,2228,0,0,0,345,554,900,83,185,1
54,0,2224,0,0,0,352,559,900,83,185,1
55,0,2223,0,0,0,353,555,899,83,185,1
56,0,2234,0,0,0,358,559,900,83,185,1
57,0,2233,0,0,0,355,560,900,83,185,1
58,0,2219,0,0,0,353,561,900,83,185,1
59,0,2199,0,0,0,352,560,899,83,185,1
60,0,2201,0,0,0,340,561,901,83,185,1
61,0,2199,0,0,0,345,560,901,83,185,1
62,0,2209,0,0,0,349,561,901,83,185,1
63,0,2207,0,0,0,345,562,901,83,185,1
