,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4,Weight,Height,Label
0,0,3983,3393,0,0,912,0,777,83,185,3
1,0,3979,3382,0,0,913,0,779,83,185,3
2,0,3968,3376,0,0,915,0,777,83,185,3
3,0,3959,3397,0,0,913,0,779,83,185,3
4,0,3964,3439,0,0,915,0,779,83,185,3
5,0,3961,3435,0,0,917,0,778,83,185,3
6,0,3939,3374,0,0,903,19,777,83,185,3
7,0,3934,3371,0,0,901,8,777,83,185,3
8,0,3920,3408,0,0,901,0,775,83,185,3
9,0,3901,3445,0,0,916,10,777,83,185,3
10,0,3898,3445,0,0,908,0,776,83,185,3
11,0,3894,3439,0,0,914,0,776,83,185,3
12,0,3890,3472,0,0,908,0,773,83,185,3
13,0,3886,3490,0,0,912,12,774,83,185,3
14,0,3871,3457,0,0,912,25,765,83,185,3
15,0,3810,3632,0,0,913,105,753,83,185,3
16,0,3715,3834,0,0,915,243,660,83,185,3
17,0,3663,3953,0,0,940,407,604,83,185,3
18,0,3657,3953,0,0,943,372,564,83,185,3
19,0,3758,3782,0,0,935,359,734,83,185,3
20,0,3736,3536,0,0,903,398,701,83,185,3
21,0,3753,3481,0,0,932,388,563,83,185,3
22,0,3745,3035,0,0,926,501,668,83,185,3
23,0,3751,2583,0,0,846,468,773,83,185,3
24,0,3888,2358,0,0,833,40,803,83,185,3
25,0,3957,2096,0,0,864,0,792,83,185,3
26,0,3952,2602,0,0,891,0,812,83,185,3
27,0,3894,2986,0,0,901,0,820,83,185,3
28,0,3883,3131,0,0,874,0,818,83,185,3
29,0,3869,3198,0,0,879,0,819,83,185,3
30,0,3872,3189,0,0,889,0,819,83,185,3
31,0,3862,3248,0,0,885,0,821,83,185,3
32,0,3840,3280,0,0,892,0,820,83,185,3
33,0,3760,3344,0,0,907,0,818,83,185,3
34,0,3757,3365,0,0,891,0,819,83,185,3
35,0,3809,2717,0,0,870,0,791,83,185,3
36,0,3846,2496,0,0,911,0,795,83,185,3
37,0,3839,2368,0,0,906,0,796,83,185,3
38,0,3806,2513,0,0,900,0,782,83,185,3
39,0,3806,2697,0,0,896,0,746,83,185,3
40,0,3815,2709,0,0,890,0,734,83,185,3
41,0,3824,2741,0,0,898,0,741,83,185,3
42,0,3799,2723,0,0,907,0,738,83,185,3
43,0,3808,2749,0,0,909,0,738,83,185,3
44,0,3822,2739,0,0,906,0,744,83,185,3
45,0,3814,2730,0,0,904,0,742,83,185,3
46,0,3807,2720,0,0,896,0,745,83,185,3
47,0,3797,2694,0,0,898,0,744,83,185,3
48,0,3777,2701,0,0,880,0,731,83,185,3
49,0,3785,2670,0,0,872,0,693,83,185,3
50,0,3798,2629,0,0,846,0,691,83,185,3
51,0,3859,2623,0,0,829,0,684,83,185,3
52,0,3791,2583,0,0,799,0,689,83,185,3
53,0,3839,2583,0,0,794,0,689,83,185,3
54,0,3952,2608,0,0,745,0,672,83,185,3
55,0,3987,2576,0,0,685,0,647,83,185,3
56,0,3990,2501,0,0,708,0,615,83,185,3
57,0,3970,2519,0,0,733,0,624,83,185,3
58,0,3959,2513,0,0,739,0,629,83,185,3
59,0,3964,2837,0,0,775,0,482,83,185,3
60,0,3970,3180,0,0,794,0,564,83,185,3
61,0,3987,3216,0,0,741,0,606,83,185,3
62,0,4000,3298,0,0,651,0,623,83,185,3
63,0,3995,3308,0,0,659,0,631,83,185,3
