,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4,Weight,Height,Label
0,1062,2183,0,0,0,169,714,863,83,185,0
1,1070,2192,0,0,0,169,715,865,83,185,0
2,1041,2197,0,0,0,169,716,864,83,185,0
3,1071,2194,0,0,0,167,715,866,83,185,0
4,1059,2195,0,0,0,169,716,866,83,185,0
5,1067,2194,0,0,0,168,715,867,83,185,0
6,1070,2194,0,0,0,169,715,867,83,185,0
7,1070,2193,0,0,0,170,714,865,83,185,0
8,1069,2187,0,0,0,171,713,866,83,185,0
9,1071,2195,0,0,0,172,714,866,83,185,0
10,1065,2194,0,0,0,172,714,865,83,185,0
11,1069,2194,0,0,0,172,714,865,83,185,0
12,1078,2187,0,0,0,171,713,864,83,185,0
13,1063,2194,0,0,0,174,713,865,83,185,0
14,1057,2197,0,0,0,174,716,864,83,185,0
15,1054,2191,0,0,0,162,725,863,83,185,0
16,0,1941,0,0,0,136,757,857,83,185,0
17,0,2000,0,0,0,131,795,852,83,185,0
18,0,2105,0,0,0,128,825,840,83,185,0
19,0,2255,0,0,0,126,835,842,83,185,0
20,0,2109,0,0,0,121,840,847,83,185,0
21,0,2208,0,0,0,116,830,858,83,185,0
22,0,1377,0,0,0,106,722,866,83,185,0
23,0,1465,0,0,0,100,706,865,83,185,0
24,0,2087,0,0,0,114,719,864,83,185,0
25,0,2278,0,0,0,126,646,864,83,185,0
26,0,2494,0,0,0,166,668,864,83,185,0
27,0,2546,0,0,0,159,703,862,83,185,0
28,0,1085,0,0,0,115,760,858,83,185,0
29,0,0,0,0,0,106,804,847,83,185,0
30,0,0,0,0,0,80,845,839,83,185,0
31,0,0,0,0,0,71,861,832,83,185,0
32,0,0,0,0,0,78,872,829,83,185,0
33,0,0,0,0,0,83,877,831,83,185,0
34,0,0,0,0,0,85,850,844,83,185,0
35,0,0,0,0,0,89,707,859,83,185,0
36,0,0,0,0,0,87,742,864,83,185,0
37,0,0,0,0,0,89,749,865,83,185,0
38,0,0,0,0,0,89,753,865,83,185,0
39,0,0,0,0,0,89,758,865,83,185,0
40,0,0,0,0,0,94,788,862,83,185,0
41,0,0,0,0,0,91,825,858,83,185,0
42,0,0,0,0,0,88,863,848,83,185,0
43,0,0,0,0,0,88,888,821,83,185,0
44,0,0,0,0,0,88,898,801,83,185,0
45,0,0,0,0,0,86,895,796,83,185,0
46,0,0,0,0,0,87,858,834,83,185,0
47,0,0,0,0,0,85,760,858,83,185,0
48,0,0,0,0,0,90,775,847,83,185,0
49,38,0,0,0,0,89,767,843,83,185,0
50,48,0,0,0,0,92,759,841,83,185,0
51,60,0,0,0,0,93,730,843,83,185,0
52,169,0,0,0,0,93,700,848,83,185,0
53,224,2620,0,0,0,101,687,856,83,185,0
54,226,3042,0,0,0,108,691,857,83,185,0
55,274,3267,0,0,0,184,689,859,83,185,0
56,336,3315,0,0,0,185,693,861,83,185,0
57,370,3337,0,0,0,193,696,861,83,185,0
58,395,3345,0,0,0,187,698,862,83,185,0
59,405,3366,0,0,0,195,700,862,83,185,0
60,419,3369,0,0,0,195,701,862,83,185,0
61,430,3376,0,0,0,189,703,863,83,185,0
62,441,3365,0,0,0,191,704,863,83,185,0
63,532,3376,0,0,0,190,707,862,83,185,0
