,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4,Weight,Height,Label
0,0,3686,3517,0,0,461,30,683,110,183,3
1,0,3683,3546,0,0,472,5,684,110,183,3
2,0,3707,3661,0,0,490,4,658,110,183,3
3,0,3755,3689,0,0,549,6,672,110,183,3
4,0,3834,3665,0,0,752,8,672,110,183,3
5,0,3806,3424,0,0,867,385,662,110,183,3
6,0,3748,3167,0,0,871,464,661,110,183,3
7,0,3819,3283,0,0,879,319,669,110,183,3
8,0,3927,3557,0,0,827,14,673,110,183,3
9,0,3937,3666,0,0,653,22,665,110,183,3
10,0,3866,3693,0,0,610,16,655,110,183,3
11,0,3953,3350,0,0,897,364,648,110,183,3
12,0,3879,3307,0,0,898,344,658,110,183,3
13,0,3760,3365,0,0,783,21,680,110,183,3
14,0,3621,3511,0,0,496,0,701,110,183,3
15,0,3670,3499,0,0,506,0,701,110,183,3
16,0,3745,3484,0,0,568,0,702,110,183,3
17,0,3797,3507,0,0,571,0,700,110,183,3
18,0,3858,3487,0,0,608,0,703,110,183,3
19,0,3952,3541,0,0,653,0,694,110,183,3
20,0,3981,3579,0,0,663,0,684,110,183,3
21,0,3968,3583,0,0,666,0,685,110,183,3
22,0,3994,3590,0,0,708,0,683,110,183,3
23,0,4047,3383,0,0,843,0,686,110,183,3
24,0,4010,3123,0,0,898,4,670,110,183,3
25,0,3858,2912,0,0,919,456,653,110,183,3
26,0,3671,2637,0,0,903,477,653,110,183,3
27,0,3497,2574,0,0,861,493,662,110,183,3
28,0,3632,2725,0,0,881,367,666,110,183,3
29,0,3741,2976,0,0,885,207,669,110,183,3
30,0,3813,3314,0,0,686,4,685,110,183,3
31,0,3809,3360,0,0,582,11,691,110,183,3
32,0,3602,3504,0,0,507,2,690,110,183,3
33,0,3582,3573,0,0,544,0,691,110,183,3
34,0,3716,3589,0,0,575,0,692,110,183,3
35,0,3798,3606,0,0,593,0,687,110,183,3
36,0,3838,3644,0,0,622,0,686,110,183,3
37,0,3855,3594,0,0,641,0,689,110,183,3
38,0,3891,3557,0,0,655,0,690,110,183,3
39,0,3947,3483,0,0,658,0,693,110,183,3
40,0,3969,3393,0,0,623,0,695,110,183,3
41,0,3994,3367,0,0,654,0,696,110,183,3
42,0,3982,3342,0,0,697,0,696,110,183,3
43,0,3921,3331,0,0,866,0,690,110,183,3
44,0,3888,3296,0,0,926,250,659,110,183,3
45,0,3770,3047,0,0,914,423,660,110,183,3
46,0,3628,2902,0,0,900,432,656,110,183,3
47,0,3579,2764,0,0,902,456,657,110,183,3
48,0,3606,3023,0,0,909,421,644,110,183,3
49,0,3599,3051,0,0,915,448,639,110,183,3
50,0,3761,3056,0,0,921,326,660,110,183,3
51,0,3903,3245,0,0,890,0,681,110,183,3
52,0,3932,3419,0,0,700,0,691,110,183,3
53,0,3895,3447,0,0,637,0,698,110,183,3
54,0,3949,3439,0,0,650,0,700,110,183,3
55,0,3965,3506,0,0,666,0,693,110,183,3
56,0,3955,3591,0,0,687,1,688,110,183,3
57,0,3937,3605,0,0,723,1,689,110,183,3
58,0,3952,3580,0,0,736,3,694,110,183,3
59,0,3952,3498,0,0,768,1,696,110,183,3
60,0,3984,3413,0,0,791,0,700,110,183,3
61,0,3977,3408,0,0,785,0,701,110,183,3
62,0,3966,3417,0,0,787,0,700,110,183,3
63,0,3969,3440,0,0,806,0,701,110,183,3
