,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4,Weight,Height,Label
0,0,0,2013,0,0,52,838,880,110,183,0
1,0,0,2118,0,0,51,839,880,110,183,0
2,0,0,2093,0,0,47,839,880,110,183,0
3,0,0,2150,0,0,46,839,881,110,183,0
4,0,0,2110,0,0,49,839,879,110,183,0
5,0,0,1921,0,0,52,841,881,110,183,0
6,0,0,1920,0,0,50,841,881,110,183,0
7,0,0,1934,0,0,49,841,880,110,183,0
8,0,0,1984,0,0,51,841,880,110,183,0
9,0,0,2000,0,0,50,841,880,110,183,0
10,0,0,2018,0,0,54,841,880,110,183,0
11,0,0,2035,0,0,50,842,881,110,183,0
12,0,0,2001,0,0,52,842,881,110,183,0
13,0,0,1876,0,0,54,843,880,110,183,0
14,0,0,1751,0,0,51,844,881,110,183,0
15,0,0,1726,0,0,50,843,880,110,183,0
16,0,0,1745,0,0,50,845,880,110,183,0
17,0,0,1867,0,0,50,842,878,110,183,0
18,0,0,1923,0,0,48,844,880,110,183,0
19,0,0,1936,0,0,51,844,880,110,183,0
20,0,0,2035,0,0,44,844,880,110,183,0
21,0,0,2011,0,0,44,842,879,110,183,0
22,0,0,2018,0,0,44,844,881,110,183,0
23,0,0,2325,0,0,49,846,881,110,183,0
24,0,0,2308,0,0,49,847,881,110,183,0
25,0,0,2175,0,0,48,850,879,110,183,0
26,0,0,2650,0,0,45,864,870,110,183,0
27,0,0,2806,0,0,47,875,866,110,183,0
28,0,0,2965,0,0,60,879,868,110,183,0
29,0,0,2887,0,0,52,874,872,110,183,0
30,0,0,2606,0,0,98,853,876,110,183,0
31,0,0,2576,0,0,115,845,876,110,183,0
32,0,0,2512,0,0,142,847,867,110,183,0
33,0,0,2515,0,0,145,848,867,110,183,0
34,0,0,2601,0,0,152,846,868,110,183,0
35,0,30,2613,0,0,159,847,868,110,183,0
36,0,0,2558,0,0,154,847,869,110,183,0
37,0,83,2610,0,0,158,847,869,110,183,0
38,0,99,2602,0,0,160,846,868,110,183,0
39,0,91,2534,0,0,159,847,868,110,183,0
40,0,275,2549,0,0,159,849,869,110,183,0
41,0,316,2525,0,0,160,849,870,110,183,0
42,0,249,1202,0,0,160,854,858,110,183,0
43,0,301,0,0,0,155,855,860,110,183,0
44,0,449,0,0,0,160,847,864,110,183,0
45,0,371,1502,0,0,156,846,868,110,183,0
46,0,449,2178,0,0,164,850,850,110,183,0
47,0,449,1949,0,0,179,846,858,110,183,0
48,0,448,2097,0,0,182,847,858,110,183,0
49,0,455,2129,0,0,183,846,867,110,183,0
50,0,460,2176,0,0,185,846,868,110,183,0
51,0,457,2173,0,0,185,845,869,110,183,0
52,0,460,2173,0,0,185,846,870,110,183,0
53,0,464,2165,0,0,185,846,871,110,183,0
54,0,455,2151,0,0,184,857,869,110,183,0
55,0,0,2087,0,0,156,877,861,110,183,0
56,0,0,2002,0,0,88,894,864,110,183,0
57,0,0,2140,0,0,50,896,865,110,183,0
58,0,0,2157,0,0,16,909,858,110,183,0
59,0,1760,2151,0,0,26,851,870,110,183,0
60,0,1977,1981,0,32,28,865,857,110,183,0
61,0,1990,2099,0,0,6,873,857,110,183,0
62,0,1581,2081,0,0,12,853,864,110,183,0
63,733,1623,2081,0,0,3,843,873,110,183,0
