,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4,Weight,Height,Label
0,0,3502,3259,0,0,882,383,722,110,183,3
1,0,3583,3231,0,0,849,214,725,110,183,3
2,0,3627,3365,0,0,646,2,732,110,183,3
3,0,3467,3440,0,0,472,1,732,110,183,3
4,0,3660,3622,0,0,613,1,726,110,183,3
5,0,3696,3591,0,0,646,8,728,110,183,3
6,0,3723,3632,0,0,666,6,695,110,183,3
7,0,3813,3608,0,0,813,6,695,110,183,3
8,0,3789,3486,0,0,875,305,663,110,183,3
9,0,3553,3037,0,0,889,507,668,110,183,3
10,0,3515,2729,0,0,872,428,677,110,183,3
11,0,3568,3056,0,0,821,285,690,110,183,3
12,0,3626,3457,0,0,777,72,695,110,183,3
13,0,3646,3499,0,0,701,5,699,110,183,3
14,0,3716,3518,0,0,690,1,705,110,183,3
15,0,3723,3518,0,0,723,0,701,110,183,3
16,0,3711,3491,0,0,742,1,703,110,183,3
17,0,3705,3481,0,0,772,0,704,110,183,3
18,0,3696,3440,0,0,774,0,706,110,183,3
19,0,3693,3440,0,0,790,0,708,110,183,3
20,0,3677,3440,0,0,803,6,711,110,183,3
21,0,3664,3431,0,0,802,9,713,110,183,3
22,0,3656,3370,0,0,804,14,714,110,183,3
23,0,3671,3344,0,0,819,16,715,110,183,3
24,0,3750,3270,0,0,817,0,717,110,183,3
25,0,3840,3250,0,0,697,17,719,110,183,3
26,0,3842,3179,0,0,709,14,720,110,183,3
27,0,3825,3204,0,0,853,17,718,110,183,3
28,0,3792,3121,0,0,885,287,710,110,183,3
29,0,3649,2981,0,0,897,436,696,110,183,3
30,0,3597,2875,0,0,897,431,685,110,183,3
31,0,3641,2875,0,0,900,357,691,110,183,3
32,0,3759,2996,0,0,763,3,706,110,183,3
33,0,3773,3143,0,0,630,2,717,110,183,3
34,0,3729,3206,0,0,553,1,717,110,183,3
35,0,3756,3344,0,0,579,8,719,110,183,3
36,0,3742,3379,0,0,571,10,719,110,183,3
37,0,3757,3408,0,0,602,7,717,110,183,3
38,0,3765,3403,0,0,628,8,720,110,183,3
39,0,3760,3380,0,0,634,5,719,110,183,3
40,0,3766,3375,0,0,661,6,720,110,183,3
41,0,3761,3323,0,0,676,6,720,110,183,3
42,0,3758,3322,0,0,675,6,722,110,183,3
43,0,3762,3349,0,0,694,6,722,110,183,3
44,0,3740,3366,0,0,711,8,721,110,183,3
45,0,3738,3421,0,0,785,8,718,110,183,3
46,0,3726,3363,0,0,867,14,709,110,183,3
47,0,3661,3071,0,0,887,378,701,110,183,3
48,0,3440,2759,0,0,892,466,689,110,183,3
49,0,3381,2446,0,0,877,521,682,110,183,3
50,0,3392,2583,0,0,883,390,690,110,183,3
51,0,3601,3037,0,0,870,234,693,110,183,3
52,0,3776,3248,0,0,773,11,704,110,183,3
53,0,3770,3392,0,0,717,0,706,110,183,3
54,0,3721,3391,0,0,722,0,707,110,183,3
55,0,3697,3407,0,0,738,0,710,110,183,3
56,0,3690,3434,0,0,761,0,709,110,183,3
57,0,3696,3470,0,0,771,0,711,110,183,3
58,0,3686,3472,0,0,781,0,711,110,183,3
59,0,3679,3462,0,0,794,0,711,110,183,3
60,0,3687,3454,0,0,804,0,712,110,183,3
61,0,3686,3451,0,0,816,0,713,110,183,3
62,0,3694,3446,0,0,830,0,713,110,183,3
63,0,3690,3443,0,0,826,0,713,110,183,3
