,FFSR1,FFSR2,FFSR3,FFSR4,RFSR1,RFSR2,RFSR3,RFSR4,Weight,Height,Label
0,0,3050,0,0,0,337,834,911,110,183,1
1,0,3061,0,0,0,340,835,912,110,183,1
2,0,3062,0,0,0,340,836,912,110,183,1
3,0,3070,0,0,0,339,836,912,110,183,1
4,0,3066,0,0,0,339,837,912,110,183,1
5,0,3062,0,0,0,336,837,912,110,183,1
6,0,3063,0,0,0,335,837,912,110,183,1
7,0,3061,0,0,0,333,836,913,110,183,1
8,0,3049,0,0,0,331,835,912,110,183,1
9,0,3058,0,0,0,330,836,914,110,183,1
10,0,3056,0,0,0,329,837,914,110,183,1
11,0,3055,0,0,0,327,837,913,110,183,1
12,0,3056,0,0,0,329,838,913,110,183,1
13,0,3053,0,0,0,328,839,913,110,183,1
14,0,3054,0,0,0,329,839,913,110,183,1
15,0,3050,0,0,0,328,839,914,110,183,1
16,0,3053,0,0,0,331,839,914,110,183,1
17,0,3071,0,0,0,344,836,917,110,183,1
18,0,3087,0,0,0,359,837,918,110,183,1
19,0,3087,0,0,0,319,839,921,110,183,1
20,0,3062,0,0,0,280,848,913,110,183,1
21,0,3056,0,0,0,274,845,917,110,183,1
22,0,3010,114,0,0,286,847,893,110,183,1
23,0,3055,752,0,0,339,844,882,110,183,1
24,0,3041,0,0,0,296,849,891,110,183,1
25,0,2993,0,0,0,258,850,899,110,183,1
26,0,2995,26,0,0,264,852,890,110,183,1
27,0,3035,347,0,0,295,850,890,110,183,1
28,0,3031,206,0,0,276,852,891,110,183,1
29,0,3024,0,0,0,275,852,894,110,183,1
30,0,3004,0,0,0,282,851,897,110,183,1
31,0,3044,0,0,0,286,851,900,110,183,1
32,0,3047,22,0,0,291,851,900,110,183,1
33,0,3050,0,0,0,291,852,900,110,183,1
34,0,3047,0,0,0,289,852,901,110,183,1
35,0,3043,0,0,0,291,851,902,110,183,1
36,0,3051,0,0,0,293,851,902,110,183,1
37,0,3046,0,0,0,293,851,902,110,183,1
38,0,3050,0,0,0,293,852,903,110,183,1
39,0,3051,0,0,0,293,851,904,110,183,1
40,0,3054,0,0,0,292,851,903,110,183,1
41,0,3054,0,0,0,294,850,904,110,183,1
42,0,3056,0,0,0,295,852,904,110,183,1
43,0,3056,0,0,0,294,852,903,110,183,1
44,0,3054,0,0,0,295,851,903,110,183,1
45,0,3053,0,0,0,295,851,904,110,183,1
46,0,3055,0,0,0,292,847,904,110,183,1
47,0,3054,0,0,0,296,848,905,110,183,1
48,0,3058,0,0,0,298,848,905,110,183,1
49,0,3056,0,0,0,298,848,906,110,183,1
50,0,3055,0,0,0,296,849,906,110,183,1
51,0,3050,0,0,0,297,848,905,110,183,1
52,0,3056,0,0,0,298,850,906,110,183,1
53,0,3056,0,0,0,298,850,906,110,183,1
54,0,3056,0,0,0,297,850,907,110,183,1
55,0,3060,0,0,0,300,850,907,110,183,1
56,0,3057,0,0,0,293,858,905,110,183,1
57,0,3056,0,0,0,298,858,907,110,183,1
58,0,3057,0,0,0,299,855,906,110,183,1
59,0,3059,0,0,0,302,855,905,110,183,1
60,0,3059,0,0,0,299,855,906,110,183,1
61,0,3056,0,0,0,301,852,906,110,183,1
62,0,3056,0,0,0,299,850,906,110,183,1
63,0,3055,0,0,0,283,850,905,110,183,1
